user_id,age,city,total_income,rent_spending,food_spending,transport_spending,shopping_spending,entertainment_spending,current_savings,risk_profile,goal_amount,goal_months
1266,25,Hai Phong,11900000,2421432,4431644,1266708,597568,776479,2406165,Tăng trưởng,200000000,45
1267,19,Can Tho,6900000,926321,2781743,798666,734860,746399,912008,An toàn,100000000,34
1268,28,Can Tho,12900000,2263107,3637662,1705753,713195,1346454,3233826,Tăng trưởng,50000000,56
1269,30,Hanoi,15000000,4466407,4044217,1788277,1768513,1334607,1597976,An toàn,50000000,56
1270,34,Hanoi,19700000,5518618,7009331,2556862,2102437,1551107,961643,An toàn,200000000,18
1271,31,Hai Phong,16700000,3341203,4511574,2375025,1213505,1771352,3487338,Cân bằng,20000000,11
1272,34,Can Tho,17200000,2170727,6898524,2570175,794206,939517,3826848,Cân bằng,200000000,46
1273,27,Ho Chi Minh City,12100000,3128311,3560658,1186322,828795,1184144,2211767,Cân bằng,50000000,9
1274,21,Ho Chi Minh City,8200000,2092982,2632921,653994,848795,305628,1665679,An toàn,150000000,8
1275,30,Ho Chi Minh City,13700000,4689546,4225509,1113813,1747820,1038473,884836,An toàn,150000000,11
1276,18,Hanoi,6000000,1553446,1561688,830003,467258,427371,1160231,Tăng trưởng,300000000,47
1277,30,Can Tho,15600000,2220368,4744968,2405727,2396048,1789753,2043131,Cân bằng,50000000,21
1278,30,Hai Phong,16200000,3465307,4262308,2019811,2191875,940609,3320087,Tăng trưởng,50000000,47
1279,19,Hai Phong,6800000,1003419,2559122,634270,861220,744233,997734,Cân bằng,150000000,39
1280,35,Da Nang,17100000,3200435,4277925,1730351,718654,1031454,6141177,Cân bằng,100000000,27
1281,27,Hanoi,11900000,3422957,3732582,1518603,714198,1074475,1437182,An toàn,150000000,29
1282,28,Ho Chi Minh City,13700000,3660854,3244658,1425633,1337829,1461409,2569615,An toàn,50000000,60
1283,29,Hai Phong,15200000,2014586,5279542,1948219,1647816,1817048,2492787,Tăng trưởng,300000000,28
1284,29,Da Nang,16200000,3161716,5404844,2570613,1823437,1626735,1612653,Tăng trưởng,150000000,47
1285,20,Da Nang,7900000,1777741,2608942,1034956,1210449,569196,698714,Cân bằng,200000000,48
1286,34,Hai Phong,20700000,3992620,5337072,1968683,2184510,1521922,5695190,Cân bằng,50000000,36
1287,32,Da Nang,19100000,3658316,6974227,2790223,964043,1331814,3381375,Tăng trưởng,150000000,45
1288,18,Hai Phong,6000000,970772,1652517,863752,266893,354189,1891874,Cân bằng,50000000,27
1289,35,Da Nang,18600000,3722835,4970862,1646254,1166865,1422094,5671087,An toàn,50000000,38
1290,33,Hanoi,20200000,4741209,7191213,2191920,1467176,1629094,2979385,Cân bằng,20000000,39
1291,20,Hai Phong,7900000,1182928,2894364,1210961,450873,557541,1603329,An toàn,50000000,6
1292,20,Can Tho,7300000,1355169,1864366,599607,317285,317059,2846510,Tăng trưởng,150000000,53
1293,26,Da Nang,11900000,2678067,3193916,1619575,1379974,816932,2211532,Tăng trưởng,300000000,28
1294,33,Hanoi,18800000,4092424,5701995,1700765,2132939,1529544,3642331,Cân bằng,150000000,38
1295,20,Hanoi,7900000,2215082,2763433,706328,311788,490375,1412992,Tăng trưởng,100000000,46
1296,20,Ho Chi Minh City,7800000,2697887,2495860,573442,390787,427220,1214802,Cân bằng,200000000,27
1297,20,Da Nang,7800000,1816704,2364825,1038074,748422,416709,1415264,Tăng trưởng,50000000,12
1298,22,Hai Phong,8800000,1951186,2400010,1256886,767780,624153,1799983,Tăng trưởng,20000000,27
1299,28,Ho Chi Minh City,13800000,4088504,4234277,1413431,1612218,559008,1892560,Tăng trưởng,200000000,31
1300,26,Ho Chi Minh City,12600000,3354556,3810927,1010304,627466,1118171,2678573,Cân bằng,100000000,60
1301,35,Can Tho,22100000,3067625,6267504,1991241,2270818,1623735,6879073,Tăng trưởng,300000000,11
1302,30,Da Nang,15600000,3106492,4898424,1965047,917801,1546947,3165287,An toàn,300000000,24
1303,19,Ho Chi Minh City,6900000,1772222,2402257,797545,471631,387554,1068789,An toàn,50000000,18
1304,25,Ho Chi Minh City,11900000,3026695,3906406,1734156,598089,581990,2052661,Cân bằng,50000000,36
1305,20,Da Nang,7400000,1579266,2770716,584780,553396,780294,1131545,An toàn,100000000,27
1306,27,Ho Chi Minh City,14300000,4501573,2946905,1562610,517508,1340236,3431165,Tăng trưởng,20000000,36
1307,21,Ho Chi Minh City,8800000,2586186,3025145,1041817,781352,620355,745142,Cân bằng,200000000,20
1308,21,Hai Phong,8300000,1309787,2706589,932958,1051556,968075,1331032,Tăng trưởng,100000000,12
1309,32,Da Nang,18600000,4603804,5374450,1748407,2408313,1073440,3391583,An toàn,100000000,18
1310,26,Hai Phong,12900000,2338870,3629471,1990536,1800501,862736,2277885,Cân bằng,20000000,12
1311,35,Can Tho,21300000,3098207,6278167,2954743,1739713,2403299,4825867,Tăng trưởng,200000000,55
1312,18,Hanoi,6000000,1610074,1534163,688344,401438,618031,1147947,An toàn,20000000,12
1313,22,Hai Phong,8600000,1397892,2725649,773928,1425321,843382,1433825,Tăng trưởng,150000000,39
1314,23,Ho Chi Minh City,10700000,3216867,3227595,1443308,1493920,853579,464728,An toàn,50000000,42
1315,21,Ho Chi Minh City,8500000,2837937,2447011,928655,1006177,843673,436544,Cân bằng,20000000,11
1316,19,Ho Chi Minh City,6700000,1730827,1757615,714541,942921,739956,814137,An toàn,300000000,26
1317,22,Hai Phong,9400000,1589702,2825693,1400882,1548007,465104,1570609,Tăng trưởng,200000000,8
1318,19,Ho Chi Minh City,6700000,1712200,1985737,868594,940914,381633,810919,Cân bằng,200000000,10
1319,27,Ho Chi Minh City,12400000,3437889,4129339,1316503,516514,705299,2294453,Tăng trưởng,200000000,12
1320,34,Can Tho,16900000,1776138,5385911,2089921,1715412,2199778,3732836,Cân bằng,200000000,29
1321,20,Ho Chi Minh City,7900000,2509908,1716354,760489,914604,326301,1672340,Cân bằng,20000000,43
1322,25,Can Tho,12000000,1854057,3797889,1894235,602936,824336,3026543,An toàn,300000000,52
1323,21,Ho Chi Minh City,8800000,2298893,2131063,971530,1105233,833105,1460173,An toàn,150000000,13
1324,25,Can Tho,12600000,2026795,4624935,1090920,1396484,1502987,1957876,Tăng trưởng,20000000,31
1325,33,Hanoi,16500000,3449669,4743151,2167033,1839503,674958,3625682,Tăng trưởng,20000000,32
1326,27,Can Tho,11900000,1831046,3119251,1300798,885065,1041528,3722310,An toàn,100000000,48
1327,29,Ho Chi Minh City,16400000,5037982,4434135,1649815,922825,1270091,3085148,An toàn,150000000,14
1328,35,Can Tho,18100000,3167937,4700554,1899239,2602099,1171632,4558536,Cân bằng,100000000,46
1329,30,Ho Chi Minh City,16900000,4323518,3971867,2219961,2287811,1411278,2685562,An toàn,300000000,38
1330,20,Hai Phong,7600000,1706566,1945862,704577,414298,427559,2401135,An toàn,300000000,55
1331,29,Hanoi,15700000,4110528,4998608,1954498,2178069,726485,1731809,Cân bằng,50000000,37
1332,21,Hai Phong,8400000,1469321,3173761,1117560,708820,776241,1154294,Tăng trưởng,200000000,24
1333,31,Can Tho,15700000,1872981,6519108,1935971,1421572,1095763,2854602,An toàn,200000000,28
1334,25,Ho Chi Minh City,12300000,3845164,3035370,1552963,1465192,850348,1550960,Cân bằng,100000000,12
1335,27,Hai Phong,14100000,2824363,3529287,1916283,1938677,1668842,2222545,Tăng trưởng,200000000,26
1336,28,Ho Chi Minh City,15500000,4244628,4470264,1774690,771819,648332,3590265,An toàn,300000000,41
1337,21,Hanoi,8000000,2382947,1790254,632652,1042187,342057,1809900,Tăng trưởng,100000000,25
1338,27,Da Nang,13500000,2919218,4597325,1059785,615502,643274,3664892,Tăng trưởng,200000000,53
1339,26,Ho Chi Minh City,12100000,3942439,2679652,1592195,939266,932271,2014174,An toàn,150000000,26
1340,32,Hanoi,15800000,3707006,6004939,1740929,2016871,890489,1439764,Cân bằng,50000000,57
1341,29,Ho Chi Minh City,13400000,4625404,3639868,960038,1640804,1078308,1455575,Cân bằng,20000000,29
1342,26,Can Tho,12800000,2010964,4906075,2124875,1227735,723163,1807184,An toàn,100000000,39
1343,30,Da Nang,16000000,3628797,5553497,1685009,902117,913714,3316863,Tăng trưởng,50000000,25
1344,28,Hai Phong,14800000,2722716,3986703,1316439,1765280,1484703,3524157,An toàn,300000000,44
1345,24,Can Tho,11300000,1212641,4175431,1130001,529723,561640,3690561,Cân bằng,100000000,48
1346,30,Hai Phong,13900000,2840319,3419760,1111500,1045710,1563802,3918906,Cân bằng,300000000,52
1347,24,Hai Phong,10300000,2227323,3200608,927570,1446863,496922,2000711,An toàn,20000000,54
1348,32,Hanoi,16200000,3822907,6034607,1761929,2447959,1850101,282494,Cân bằng,200000000,41
1349,25,Hanoi,11900000,3482457,3658392,1485337,1190073,909618,1174119,An toàn,150000000,53
1350,22,Hai Phong,9800000,2251106,2756968,1283054,502573,378679,2627617,Cân bằng,50000000,51
1351,35,Da Nang,20600000,4760972,6198989,1928876,1777809,1852698,4080653,Tăng trưởng,150000000,31
1352,29,Hanoi,14600000,4278648,3436233,1248442,1675572,1383360,2577742,Cân bằng,50000000,50
1353,20,Ho Chi Minh City,7800000,2025720,2774059,744401,984050,864266,407500,Cân bằng,300000000,16
1354,26,Hanoi,12800000,3540452,2885649,1125372,1610247,644361,2993916,Tăng trưởng,50000000,32
1355,32,Can Tho,19200000,2533252,8174290,2933096,2248962,1686192,1624206,Cân bằng,150000000,28
1356,26,Hanoi,11700000,3313043,4121198,1307154,586527,520618,1851458,Tăng trưởng,300000000,17
1357,28,Ho Chi Minh City,12500000,3999837,4234390,1471144,755110,627986,1411531,An toàn,200000000,31
1358,21,Can Tho,8600000,1035537,2949456,1480887,1377140,560853,1196125,An toàn,200000000,52
1359,31,Da Nang,16900000,3872534,4709037,1548546,1680409,1267339,3822131,Cân bằng,300000000,19
1360,31,Can Tho,16100000,1820840,6031693,2067132,1090422,1622487,3467423,Tăng trưởng,20000000,34
1361,30,Ho Chi Minh City,13800000,4453042,4199757,1759795,1292969,1256617,837817,An toàn,200000000,17
1362,26,Can Tho,12100000,2178931,4791676,1124935,1223900,830757,1949798,Tăng trưởng,200000000,33
1363,27,Hanoi,14600000,3909227,4237834,1585933,2131162,846247,1889594,An toàn,20000000,36
1364,30,Hanoi,15400000,3269147,5294310,1561744,1623850,734083,2916864,An toàn,150000000,56
1365,32,Ho Chi Minh City,19400000,5246684,5554711,1717437,1152551,1182176,4546437,Tăng trưởng,50000000,34
1366,22,Da Nang,9200000,1876118,3169632,1371199,1357232,805012,620804,Cân bằng,200000000,56
1367,28,Can Tho,13900000,1809706,4815088,1897900,2382799,709473,2285031,Tăng trưởng,150000000,40
1368,29,Da Nang,16500000,2629667,5108501,2328821,1676767,1021982,3734259,Cân bằng,20000000,25
1369,21,Can Tho,8800000,1115705,3154711,817139,1038185,628265,2045992,Tăng trưởng,100000000,34
1370,30,Da Nang,14600000,2349131,4968331,1620001,1511168,930529,3220837,Cân bằng,100000000,40
1371,25,Ho Chi Minh City,10900000,3330864,2317193,1318795,929994,1092179,1910972,Cân bằng,300000000,21
1372,27,Hai Phong,12100000,2735184,4049849,1327645,651567,1099085,2236668,Tăng trưởng,150000000,7
1373,30,Ho Chi Minh City,14300000,3597308,3307665,1970861,1143151,776339,3504673,Tăng trưởng,50000000,24
1374,21,Da Nang,8200000,1327459,2488521,1135728,642250,775898,1830142,An toàn,150000000,38
1375,28,Ho Chi Minh City,14000000,4720412,4519255,1310600,1696577,1228313,524840,Cân bằng,300000000,60
1376,23,Ho Chi Minh City,9800000,2823819,2401014,1142766,585600,386913,2459886,Tăng trưởng,20000000,52
1377,31,Ho Chi Minh City,16800000,5652994,5178973,1830012,1298055,1142627,1697335,An toàn,200000000,28
1378,30,Da Nang,15200000,3075141,3654860,1677418,925923,1700168,4166488,An toàn,200000000,26
1379,34,Can Tho,20000000,3385322,6313677,2515355,1138235,1461162,5186246,Cân bằng,150000000,31
1380,28,Hanoi,14800000,2966971,5645700,2323164,889876,1543087,1431200,Tăng trưởng,20000000,18
1381,35,Ho Chi Minh City,19100000,4974107,4422307,2299685,1420284,1828185,4155429,Tăng trưởng,200000000,7
1382,35,Can Tho,20600000,3507077,6995279,2841502,1154598,2446413,3655128,Cân bằng,150000000,25
1383,21,Hanoi,8300000,2233611,2488662,942782,961703,600085,1073154,Tăng trưởng,200000000,28
1384,28,Hanoi,12900000,3524074,3763420,1240647,1709679,932305,1729872,Cân bằng,200000000,42
1385,35,Can Tho,21800000,2363543,6497969,2668010,2673481,998826,6598168,An toàn,20000000,34
1386,32,Can Tho,16500000,3295441,4114769,2555096,942262,901270,4691159,Cân bằng,100000000,58
1387,33,Ho Chi Minh City,16600000,4481052,5947572,1798743,2373632,1181788,817209,Tăng trưởng,50000000,59
1388,19,Hai Phong,6900000,992606,1913591,877005,442989,325909,2347897,Cân bằng,300000000,27
1389,20,Hanoi,7600000,2144367,2658232,874478,759870,748021,415030,An toàn,20000000,19
1390,34,Da Nang,20400000,4466133,6030844,2893200,1208566,1757189,4044066,An toàn,100000000,16
1391,24,Ho Chi Minh City,11700000,3939951,2569238,1521212,1245861,760228,1663508,Tăng trưởng,150000000,36
1392,32,Hai Phong,15700000,2897624,3920015,2444947,704524,767194,4965692,Tăng trưởng,100000000,43
1393,31,Can Tho,17600000,2136660,5709245,2846846,1093841,1569173,4244233,Cân bằng,300000000,10
1394,21,Hanoi,8700000,2110072,2100792,1077859,718170,756064,1937039,An toàn,100000000,39
1395,21,Da Nang,8600000,1492322,3208334,1146815,1034348,528478,1189701,Tăng trưởng,50000000,49
1396,23,Hai Phong,9600000,2190855,2512177,813748,916736,1045147,2121335,Cân bằng,50000000,27
1397,28,Hanoi,13900000,3910042,4356863,1749625,1657589,499783,1726095,Cân bằng,100000000,20
1398,29,Hai Phong,16400000,2648246,4476322,2241017,2423563,1950261,2660587,An toàn,20000000,47
1399,34,Ho Chi Minh City,18400000,4799243,4159756,2576093,727334,1157525,4980046,Cân bằng,300000000,51
1400,25,Ho Chi Minh City,10800000,3381466,3556863,1167492,1463754,916036,314387,Tăng trưởng,200000000,30
1401,28,Hai Phong,13100000,2286858,4921259,1225657,1616674,973541,2076008,Cân bằng,150000000,10
1402,30,Hanoi,16400000,4685601,4957550,1992013,1688910,1279449,1796476,An toàn,300000000,7
1403,28,Ho Chi Minh City,14000000,4251952,4329142,1793241,1394206,1354844,876613,Cân bằng,20000000,11
1404,28,Ho Chi Minh City,14200000,3912552,3464535,1334958,1667854,1311931,2508166,Cân bằng,100000000,22
1405,20,Can Tho,7700000,937294,2674851,892452,434823,979253,1781324,Cân bằng,300000000,32
1406,29,Hanoi,14700000,3768306,4808134,1290120,571594,1472006,2789837,Tăng trưởng,200000000,16
1407,34,Can Tho,18300000,2952563,7643006,2170719,2625785,2056355,851568,Tăng trưởng,20000000,38
1408,29,Da Nang,13300000,2035221,3807800,2216724,1978286,1092756,2169209,An toàn,100000000,15
1409,23,Da Nang,10500000,1603497,3229932,1065443,1538696,457450,2604979,Tăng trưởng,300000000,18
1410,22,Ho Chi Minh City,8800000,2855952,1890162,889357,523817,360075,2280634,Tăng trưởng,20000000,35
1411,29,Can Tho,15400000,2345853,4336057,1421729,2504368,1147637,3644354,Cân bằng,150000000,20
1412,21,Hai Phong,8500000,1893969,2856907,1050006,834708,635859,1228548,An toàn,20000000,42
1413,18,Ho Chi Minh City,6000000,1825605,1736627,484862,537270,338560,1077073,Cân bằng,150000000,26
1414,24,Ho Chi Minh City,11100000,2779113,2625110,1078525,1098800,438795,3079653,Cân bằng,50000000,50
1415,21,Da Nang,8700000,1786165,2132593,1155749,1277029,454466,1893995,Tăng trưởng,300000000,33
1416,33,Da Nang,16500000,4115213,5718942,2467196,1196722,1839067,1162856,Cân bằng,20000000,47
1417,25,Da Nang,11400000,1949310,4510400,1773420,1846532,1189548,130788,Tăng trưởng,20000000,24
1418,30,Da Nang,14400000,2633713,3877832,1464679,793230,1275619,4354924,Cân bằng,300000000,11
1419,35,Hanoi,19500000,4247115,6732941,2970760,1856178,922959,2770044,Cân bằng,20000000,31
1420,34,Hanoi,18900000,5363845,5325975,2109776,2128069,1473688,2498644,Cân bằng,50000000,57
1421,31,Hanoi,16100000,4493551,3710467,1307003,610890,923628,5054459,Cân bằng,300000000,52
1422,19,Can Tho,6900000,703349,2557177,910443,689385,699330,1340313,Cân bằng,200000000,13
1423,28,Ho Chi Minh City,14100000,3937946,4322131,1223607,1946487,1478469,1191357,An toàn,150000000,20
1424,18,Hai Phong,6000000,1122900,1940462,799047,293418,557066,1287104,Tăng trưởng,300000000,13
1425,20,Hai Phong,7300000,1214378,2654008,865762,623650,678816,1263384,Cân bằng,300000000,29
1426,31,Hanoi,17900000,4591974,5201592,1712547,1293819,797133,4302932,Cân bằng,20000000,29
1427,24,Can Tho,11400000,1905090,4266168,1650089,1444250,1065454,1068946,Tăng trưởng,100000000,47
1428,35,Hai Phong,21400000,3486110,7893997,2164939,2216273,2628792,3009886,Tăng trưởng,50000000,29
1429,29,Can Tho,14000000,2685105,5150166,1244509,610046,1660789,2649382,Tăng trưởng,150000000,22
1430,20,Can Tho,7600000,1439483,2434311,788151,891186,351636,1695230,Tăng trưởng,20000000,49
1431,22,Can Tho,8600000,1520406,3333172,1304744,804027,430726,1206922,An toàn,20000000,26
1432,19,Hanoi,6900000,2045704,2033227,898895,782594,370978,768598,Cân bằng,150000000,30
1433,25,Hai Phong,10500000,1501360,3801489,1306895,1121381,454223,2314649,Tăng trưởng,150000000,35
1434,35,Ho Chi Minh City,21800000,5590503,6958931,1929625,2383628,1368366,3568944,Tăng trưởng,100000000,58
1435,25,Da Nang,11800000,2576191,4305527,1833834,1800785,677137,606522,An toàn,20000000,11
1436,29,Da Nang,14800000,3426215,5577269,1355902,2131191,888795,1420625,Tăng trưởng,150000000,51
1437,18,Can Tho,6000000,732584,2601603,740315,749918,268743,906834,An toàn,200000000,39
1438,19,Can Tho,6700000,1032523,2227998,833137,500711,721334,1384293,Cân bằng,100000000,35
1439,26,Ho Chi Minh City,13300000,4128477,4559094,1238352,629092,587832,2157150,An toàn,20000000,34
1440,28,Can Tho,12800000,2232444,3454240,1652174,1409618,779600,3271921,An toàn,100000000,35
1441,31,Hai Phong,16800000,3812433,4107112,1803567,1563642,1328649,4184594,Cân bằng,100000000,43
1442,18,Can Tho,6000000,1120095,2035123,748811,757514,627153,711302,Cân bằng,100000000,51
1443,28,Hai Phong,14800000,2319193,4743626,1782899,817162,1302907,3834210,Cân bằng,150000000,13
1444,27,Da Nang,13600000,2361737,5151349,1336138,804490,1186708,2759575,Cân bằng,50000000,52
1445,18,Hai Phong,6000000,783866,2049454,625342,602274,562559,1376502,Cân bằng,50000000,22
1446,35,Hanoi,22300000,4978004,5924221,2432396,2021900,2591013,4352462,Cân bằng,50000000,22
1447,19,Da Nang,6800000,1203857,2072992,1040591,939467,637547,905543,Cân bằng,50000000,39
1448,18,Da Nang,6000000,944906,1763250,838094,259817,692415,1501514,Cân bằng,50000000,36
1449,22,Hai Phong,9000000,1787660,2895303,1294758,1302776,370729,1348771,Tăng trưởng,100000000,17
1450,31,Hanoi,14700000,4312398,3146031,1440638,693805,1529208,3577917,An toàn,150000000,30
1451,30,Ho Chi Minh City,16000000,5446810,5175802,2072339,941657,1211482,1151907,Tăng trưởng,300000000,29
1452,35,Hanoi,21000000,5674375,6781492,2062407,3007377,959932,2514413,An toàn,50000000,26
1453,23,Can Tho,10200000,1106392,3385367,1733089,493188,1337056,2144905,Cân bằng,300000000,53
1454,32,Da Nang,16500000,3328524,5889589,2345080,1947615,939481,2049707,Tăng trưởng,100000000,40
1455,19,Hanoi,6800000,2013194,1529521,505340,345987,597384,1808570,Cân bằng,300000000,48
